sop_class_name,validator,message_class_id,severity_as_emitted,objects,family,message_template,adjudication1_raw,adjudication1,adjudication1_strict,citation_section1,pre_disclosed,adjudication2,citation_section2,citation_table2,rationale2,rule2,net1,net2,consensus,agreed
comprehensive_3d_sr,dciodvfy,445336efc21f,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-319> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,44cb53e7bfe1,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0131> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,45f07b4e19ae,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-300> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,467da42fdc9b,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-335> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,470cd2516ee9,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-140> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,472cd7553924,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-290> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,4756d28bcc73,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-025> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,4756d7bd40a7,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-057> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,476444c3783f,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0095> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,47939f620553,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-377> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,47a23b6ad048,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-327> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,47b8aeb6c78a,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-160> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,481a61937367,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-015> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,4862e47f5cc2,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0023> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,48a994bbe5bd,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-199> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,48c66ea8413f,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-387> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,4954d1741789,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-293> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,49659cba5f11,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0049> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,498e175314c0,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <LUNG1-353> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,49ddc8eedd79,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0059> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,4a67dc2eb46e,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0119> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,4a6d0f9f5d25,Warning,2,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0064> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
